day,run_id,audit_file,platform_id,record_seq,timestamp_utc,experiment_id,experiment_phase,semantic_intent_id,repetition_index,mission_index,concurrency_group_id,concurrent_peers,instruction_text,instruction_language,resolution_method,resolution_step,is_escalated,node_id,node_name,expected_node_id,nav_outcome,arrival_ok,xy_error_m,distance_traveled_m,start_x_m,start_y_m,start_yaw_rad,end_x_m,end_y_m,end_yaw_rad,amcl_converged,amcl_covariance_trace,resolve_ms,vlm_ms,nav_total_s,reroute_count,blocked_attempts,validation_allowed,validation_reason,confirmation_method,confirmation_signature_type,confirmed,confirmation_confidence,confirmation_parse_status,confirmation_prompt_md5,m3_promotion_triggered,m3_preferences_count,memory_status,digest_content_md5,digest_generated_at,memory_prefix_included,memory_prefix_chars,luminance_mean,image_start,image_start_md5,image_finish,image_finish_md5
day2_20260821,20260821_170226,day2_20260821/logs/audit_20260821_170226.jsonl,xplorer-c,1,2026-08-21T14:03:19.579+00:00,E0,,AS,1,1,,1,take me to cb202,en,L3a_deterministic,2,no,8,cb202,8,mission_complete,True,0.182,1.754,2.4482,1.662,-1.5863,2.164,0.1787,-1.5225,True,0.051898,0.385284423828125,0.0,16.56,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,1e750e376384b9018b536a1728d123ae,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,131.56,day2_20260821/logs/20260821_170226/mission_1_cb202/start.jpg,3b3aa4e13bdfe36b3cda0f89d1fd57ed,day2_20260821/logs/20260821_170226/mission_1_cb202/finish.jpg,e59c10c083b5ab1a204467666e8e0176
day2_20260821,20260821_172025,day2_20260821/logs/audit_20260821_172025.jsonl,xplorer-b,1,2026-08-21T14:21:12.569+00:00,E4b,E4b.0,E4b-G,0,1,,1,"my gloves are wet, where can I dry them",en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.212,5.234,2.2435,2.2351,-1.6664,4.5539,-0.5949,-1.5363,True,0.020569,0.408172607421875,10062.046527862549,32.49,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,129.4,day2_20260821/logs/20260821_172025/mission_1_radiator/start.jpg,68f46c837f8d3eb7c7a00c0ba06b899d,day2_20260821/logs/20260821_172025/mission_1_radiator/finish.jpg,721fcb065114a861a0938701fdf5f8aa
day2_20260821,20260821_172417,day2_20260821/logs/audit_20260821_172417.jsonl,xplorer-c,1,2026-08-21T14:25:06.012+00:00,E4b,E4b.1,E4b-G,1,1,,1,"my gloves are wet, where can I dry them",en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.119,4.99,2.2395,1.8,-1.5891,4.4949,-0.681,-1.4707,True,0.056179,0.4725456237792969,11265.657901763916,29.78,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,136.13,day2_20260821/logs/20260821_172417/mission_1_radiator/start.jpg,dfd941ff6b3abf98d9163db2951ea268,day2_20260821/logs/20260821_172417/mission_1_radiator/finish.jpg,328cd852191ce5e42e59e6572ed5d31d
day2_20260821,20260821_172547,day2_20260821/logs/audit_20260821_172547.jsonl,xplorer-c,1,2026-08-21T14:26:39.800+00:00,E4b,E4b.1,E4b-G,2,1,,1,"my gloves are wet, where can I dry them",en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.176,4.785,2.2462,1.6967,-1.4241,4.416,-0.6453,-1.5893,True,0.04989,0.4239082336425781,11379.67562675476,33.85,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.07,day2_20260821/logs/20260821_172547/mission_1_radiator/start.jpg,d2a3a57f846eaf850b3c5257c2fb818b,day2_20260821/logs/20260821_172547/mission_1_radiator/finish.jpg,96026de8a1031b3a2124a6d8cf36edf6
day2_20260821,20260821_172706,day2_20260821/logs/audit_20260821_172706.jsonl,xplorer-c,1,2026-08-21T14:28:01.474+00:00,E4b,E4b.1,E4b-G,3,1,,1,"my gloves are wet, where can I dry them",en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.203,4.928,2.1243,1.5752,-1.3806,4.5159,-0.5981,-1.5386,True,0.053034,0.47278404235839844,11328.167915344238,33.22,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,135.41,day2_20260821/logs/20260821_172706/mission_1_radiator/start.jpg,38eef0ca5fb59a9237b9d0d1379d04d1,day2_20260821/logs/20260821_172706/mission_1_radiator/finish.jpg,9d1d3265dfa7c856114b3d3c445ab597
day2_20260821,20260821_172836,day2_20260821/logs/audit_20260821_172836.jsonl,xplorer-c,1,2026-08-21T14:29:23.400+00:00,E4b,E4b.1,E4b-G,4,1,,1,"my gloves are wet, where can I dry them",en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.163,4.937,2.1696,1.6707,-1.3506,4.4483,-0.6449,-1.5512,True,0.05762,0.4525184631347656,11222.026586532593,32.08,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,6,loaded,0fd61f9e82e8fe6991f0311014384e0c,2026-04-23T10:19:36.377832Z,True,460,138.0,day2_20260821/logs/20260821_172836/mission_1_radiator/start.jpg,a67d2046f0738944b74ae588da6f6bc6,day2_20260821/logs/20260821_172836/mission_1_radiator/finish.jpg,39d9a03a8fc9723f323fb8d45302841b
day2_20260821,20260821_173339,day2_20260821/logs/audit_20260821_173339.jsonl,xplorer-b,1,2026-08-21T14:34:38.435+00:00,E4b,E4b.3,E4b-G,1,1,,1,"my gloves are wet, where can I dry them",en,L3a_m3_preference,0,no,9,radiator,,mission_complete,True,0.186,7.314,2.2666,1.55,-1.4463,4.6566,-0.6994,-1.4241,True,0.023053,0.1010894775390625,0.0,46.12,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,True,1,loaded,5b3f14bc71a1896da5b29a4e655479fa,2026-08-21T14:30:32.033816Z,True,183,134.06,day2_20260821/logs/20260821_173339/mission_1_radiator/start.jpg,c9bc8141d3f35bd17709349ec1062aa8,day2_20260821/logs/20260821_173339/mission_1_radiator/finish.jpg,fae7911afbfdcb2b3c8a4302e2dd9438
day2_20260821,20260821_173514,day2_20260821/logs/audit_20260821_173514.jsonl,xplorer-b,1,2026-08-21T14:35:50.346+00:00,E4b,E4b.3,E4b-G,2,1,,1,"my gloves are wet, where can I dry them",en,L3a_m3_preference,0,no,9,radiator,,mission_complete,True,0.179,4.067,2.3297,1.5806,-1.3912,4.5719,-0.6361,-1.5494,True,0.027536,0.08535385131835938,0.0,27.22,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,True,1,loaded,5b3f14bc71a1896da5b29a4e655479fa,2026-08-21T14:30:32.033816Z,True,183,134.84,day2_20260821/logs/20260821_173514/mission_1_radiator/start.jpg,0bc6e1aa95f566384b6df86108a71a66,day2_20260821/logs/20260821_173514/mission_1_radiator/finish.jpg,6dd060a5b662bf2d093c6d999b25dad8
day2_20260821,20260821_173618,day2_20260821/logs/audit_20260821_173618.jsonl,xplorer-b,1,2026-08-21T14:36:54.947+00:00,E4b,E4b.3,E4b-G,3,1,,1,"my gloves are wet, where can I dry them",en,L3a_m3_preference,0,no,9,radiator,,mission_complete,True,0.176,5.27,2.3264,1.5886,-1.5851,4.642,-0.6952,-1.5917,True,0.021516,0.09632110595703125,0.0,32.6,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,True,1,loaded,5b3f14bc71a1896da5b29a4e655479fa,2026-08-21T14:30:32.033816Z,True,183,143.52,day2_20260821/logs/20260821_173618/mission_1_radiator/start.jpg,6b03c59ccb53c24e8a90108ebc3a4d16,day2_20260821/logs/20260821_173618/mission_1_radiator/finish.jpg,d652bbb212727918025451b1e5827e46
day2_20260821,20260821_173717,day2_20260821/logs/audit_20260821_173717.jsonl,xplorer-b,1,2026-08-21T14:37:47.601+00:00,E4b,E4b.3,E4b-G,4,1,,1,"my gloves are wet, where can I dry them",en,L3a_m3_preference,0,no,9,radiator,,mission_complete,True,0.186,4.589,2.1622,1.6381,-1.3868,4.6353,-0.6723,-1.5393,True,0.022662,0.12254714965820312,0.0,23.66,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,True,1,loaded,5b3f14bc71a1896da5b29a4e655479fa,2026-08-21T14:30:32.033816Z,True,183,145.99,day2_20260821/logs/20260821_173717/mission_1_radiator/start.jpg,dca7bfa3d78f307e2aab874e30b3dd96,day2_20260821/logs/20260821_173717/mission_1_radiator/finish.jpg,dc08616ca7db4001e83cff899010ceb6
day2_20260821,20260821_173949,day2_20260821/logs/audit_20260821_173949.jsonl,xplorer-b,1,2026-08-21T14:41:27.515+00:00,E4b,E4b.N,E4b-NEG,1,1,,1,I need to warm up,en,L3b_vlm,,no,9,radiator,,mission_complete,True,0.186,6.242,2.2818,3.2236,-1.5572,4.5435,-0.6187,-1.4667,True,0.02447,0.3745555877685547,11530.44581413269,34.49,0,[],True,ALLOW: all checks passed,vlm_landmark,landmark,True,HIGH,ok,e089c782ec4bc1b920c344141b688498,False,1,loaded,5b3f14bc71a1896da5b29a4e655479fa,2026-08-21T14:30:32.033816Z,True,183,146.07,day2_20260821/logs/20260821_173949/mission_1_radiator/start.jpg,010234c1bd3f3307ec140c82037e9ddc,day2_20260821/logs/20260821_173949/mission_1_radiator/finish.jpg,927bbe19e98ec9e32a65a78bee86533a
